state,regional_division,population,article_title,revision_id,article_quality
Georgia,South Atlantic,10788029,"Adrian, Georgia",1176950695,C
Georgia,South Atlantic,10788029,"Ailey, Georgia",1165506183,GA
Georgia,South Atlantic,10788029,"Alamo, Georgia",1165506253,C
Georgia,South Atlantic,10788029,"Alapaha, Georgia",1167594382,C
Georgia,South Atlantic,10788029,"Albany, Georgia",1177187499,B
Georgia,South Atlantic,10788029,"Aldora, Georgia",1165909655,C
Georgia,South Atlantic,10788029,"Allenhurst, Georgia",1165506480,C
Georgia,South Atlantic,10788029,"Allentown, Georgia",1165506482,C
Georgia,South Atlantic,10788029,"Alma, Georgia",1165506533,C
Georgia,South Atlantic,10788029,"Alpharetta, Georgia",1179349684,C
Georgia,South Atlantic,10788029,"Alston, Georgia",1166369939,GA
Georgia,South Atlantic,10788029,"Alto, Georgia",1165909803,GA
Georgia,South Atlantic,10788029,"Ambrose, Georgia",1165506851,Start
Georgia,South Atlantic,10788029,"Americus, Georgia",1178071291,C
Georgia,South Atlantic,10788029,"Andersonville, Georgia",1148351919,C
Georgia,South Atlantic,10788029,"Arabi, Georgia",1166014401,C
Georgia,South Atlantic,10788029,"Aragon, Georgia",1175539641,C
Georgia,South Atlantic,10788029,"Arcade, Georgia",1176051023,GA
Georgia,South Atlantic,10788029,"Argyle, Georgia",1166014476,C
Georgia,South Atlantic,10788029,"Arlington, Georgia",1167090196,C
Georgia,South Atlantic,10788029,"Arnoldsville, Georgia",1165507577,Start
Georgia,South Atlantic,10788029,"Ashburn, Georgia",1172583463,C
Georgia,South Atlantic,10788029,"Athens, Georgia",1178945148,GA
Georgia,South Atlantic,10788029,Atlanta,1179559644,B
Georgia,South Atlantic,10788029,"Attapulgus, Georgia",1165507860,Start
Georgia,South Atlantic,10788029,"Auburn, Georgia",1165507896,C
Georgia,South Atlantic,10788029,"Augusta, Georgia",1178718798,B
Georgia,South Atlantic,10788029,"Austell, Georgia",1178557368,C
Georgia,South Atlantic,10788029,"Avalon, Georgia",1166014825,Start
Georgia,South Atlantic,10788029,"Avera, Georgia",1165508146,Start
Georgia,South Atlantic,10788029,"Avondale Estates, Georgia",1106263514,C
Georgia,South Atlantic,10788029,"Baconton, Georgia",1165508217,C
Georgia,South Atlantic,10788029,"Bainbridge, Georgia",1173754784,C
Georgia,South Atlantic,10788029,"Baldwin, Georgia",1173300179,C
Georgia,South Atlantic,10788029,"Ball Ground, Georgia",1171372028,GA
Georgia,South Atlantic,10788029,"Barnesville, Georgia",1165508415,C
Georgia,South Atlantic,10788029,"Bartow, Georgia",1166015097,Start
Georgia,South Atlantic,10788029,"Barwick, Georgia",1165508514,Start
Georgia,South Atlantic,10788029,"Baxley, Georgia",1166646738,C
Georgia,South Atlantic,10788029,"Bellville, Georgia",1165509214,C
Georgia,South Atlantic,10788029,"Berkeley Lake, Georgia",1165535964,C
Georgia,South Atlantic,10788029,"Berlin, Georgia",1166015481,GA
Georgia,South Atlantic,10788029,"Bethlehem, Georgia",1179176511,GA
Georgia,South Atlantic,10788029,"Between, Georgia",1166015616,Start
Georgia,South Atlantic,10788029,"Bishop, Georgia",1166015740,C
Georgia,South Atlantic,10788029,"Blackshear, Georgia",1173548393,C
Georgia,South Atlantic,10788029,"Blairsville, Georgia",1178680594,C
Georgia,South Atlantic,10788029,"Blakely, Georgia",1178976825,C
Georgia,South Atlantic,10788029,"Bloomingdale, Georgia",1165536413,Start
Georgia,South Atlantic,10788029,"Blue Ridge, Georgia",1172249922,C
Georgia,South Atlantic,10788029,"Bluffton, Georgia",1166015913,C
Georgia,South Atlantic,10788029,"Blythe, Georgia",1165536507,Start
Georgia,South Atlantic,10788029,"Bogart, Georgia",1166015938,C
Georgia,South Atlantic,10788029,"Boston, Georgia",1165536671,C
Georgia,South Atlantic,10788029,"Bostwick, Georgia",1166016026,GA
Georgia,South Atlantic,10788029,"Bowdon, Georgia",1176253533,C
Georgia,South Atlantic,10788029,"Bowersville, Georgia",1166016079,Start
Georgia,South Atlantic,10788029,"Bowman, Georgia",1165536752,C
Georgia,South Atlantic,10788029,"Braselton, Georgia",1177440193,GA
Georgia,South Atlantic,10788029,"Braswell, Georgia",1165536888,Start
Georgia,South Atlantic,10788029,"Bremen, Georgia",1172047395,C
Georgia,South Atlantic,10788029,"Brinson, Georgia",1178991856,GA
Georgia,South Atlantic,10788029,"Bronwood, Georgia",1166016399,Start
Georgia,South Atlantic,10788029,"Brookhaven, Georgia",1172028453,B
Georgia,South Atlantic,10788029,"Brooklet, Georgia",1168590125,C
Georgia,South Atlantic,10788029,"Brooks, Georgia",1166016476,C
Georgia,South Atlantic,10788029,"Broxton, Georgia",1165537449,C
Georgia,South Atlantic,10788029,"Brunswick, Georgia",1179019149,GA
Georgia,South Atlantic,10788029,"Buchanan, Georgia",1169732429,C
Georgia,South Atlantic,10788029,"Buckhead, Morgan County, Georgia",1176980893,GA
Georgia,South Atlantic,10788029,"Buena Vista, Georgia",1167065988,C
Georgia,South Atlantic,10788029,"Buford, Georgia",1171494776,GA
Georgia,South Atlantic,10788029,"Butler, Georgia",1165537809,C
Georgia,South Atlantic,10788029,"Byromville, Georgia",1166016929,C
Georgia,South Atlantic,10788029,"Byron, Georgia",1165537858,C
Georgia,South Atlantic,10788029,"Cadwell, Georgia",1166016976,Start
Georgia,South Atlantic,10788029,"Cairo, Georgia",1175371412,C
Georgia,South Atlantic,10788029,"Calhoun, Georgia",1173382154,C
Georgia,South Atlantic,10788029,"Camak, Georgia",1166017032,Start
Georgia,South Atlantic,10788029,"Camilla, Georgia",1151999628,C
Georgia,South Atlantic,10788029,"Canon, Georgia",1165538201,C
Georgia,South Atlantic,10788029,"Canton, Georgia",1178343197,C
Georgia,South Atlantic,10788029,"Carl, Georgia",1166017271,Start
Georgia,South Atlantic,10788029,"Carlton, Georgia",1165538360,C
Georgia,South Atlantic,10788029,"Carnesville, Georgia",1178315740,C
Georgia,South Atlantic,10788029,"Carrollton, Georgia",1175271085,GA
Georgia,South Atlantic,10788029,"Cartersville, Georgia",1173978227,C
Georgia,South Atlantic,10788029,"Cave Spring, Georgia",1165538653,C
Georgia,South Atlantic,10788029,"Cecil, Georgia",1166017483,Start
Georgia,South Atlantic,10788029,"Cedartown, Georgia",1176105072,C
Georgia,South Atlantic,10788029,"Centerville, Georgia",1165538828,C
Georgia,South Atlantic,10788029,"Centralhatchee, Georgia",1166017585,C
Georgia,South Atlantic,10788029,"Chamblee, Georgia",1175829049,C
Georgia,South Atlantic,10788029,"Chatsworth, Georgia",1168613945,C
Georgia,South Atlantic,10788029,"Chattahoochee Hills, Georgia",1173170223,C
Georgia,South Atlantic,10788029,"Chauncey, Georgia",1165539066,Start
Georgia,South Atlantic,10788029,"Chester, Georgia",1166017785,Start
Georgia,South Atlantic,10788029,"Chickamauga, Georgia",1177846925,C
Georgia,South Atlantic,10788029,"Clarkesville, Georgia",1175908235,C
Georgia,South Atlantic,10788029,"Clarkston, Georgia",1169488539,C
Georgia,South Atlantic,10788029,"Claxton, Georgia",1165539625,C
Georgia,South Atlantic,10788029,"Clayton, Georgia",1165644186,C
Georgia,South Atlantic,10788029,"Clermont, Georgia",1166018167,GA
Georgia,South Atlantic,10788029,"Cleveland, Georgia",1173580782,C
Georgia,South Atlantic,10788029,"Climax, Georgia",1165644441,GA
Georgia,South Atlantic,10788029,"Cobbtown, Georgia",1167949793,Start
Georgia,South Atlantic,10788029,"Cochran, Georgia",1179432771,C
Georgia,South Atlantic,10788029,"Cohutta, Georgia",1166018353,C
Georgia,South Atlantic,10788029,"Colbert, Georgia",1165644673,C
Georgia,South Atlantic,10788029,"College Park, Georgia",1169093236,B
Georgia,South Atlantic,10788029,"Collins, Georgia",1165644768,Start
Georgia,South Atlantic,10788029,"Colquitt, Georgia",1170768155,C
Georgia,South Atlantic,10788029,"Columbus, Georgia",1179114638,B
Georgia,South Atlantic,10788029,"Comer, Georgia",1165644959,C
Georgia,South Atlantic,10788029,"Commerce, Georgia",1174332725,GA
Georgia,South Atlantic,10788029,"Concord, Georgia",1166018686,C
Georgia,South Atlantic,10788029,"Conyers, Georgia",1178960807,C
Georgia,South Atlantic,10788029,"Coolidge, Georgia",1165645119,C
Georgia,South Atlantic,10788029,"Cordele, Georgia",1175856976,C
Georgia,South Atlantic,10788029,"Cornelia, Georgia",1165645199,C
Georgia,South Atlantic,10788029,"Covington, Georgia",1178417826,C
Georgia,South Atlantic,10788029,"Crawford, Georgia",1171097700,C
Georgia,South Atlantic,10788029,"Crawfordville, Georgia",1165645504,C
Georgia,South Atlantic,10788029,"Culloden, Georgia",1165645813,GA
Georgia,South Atlantic,10788029,"Cumming, Georgia",1176428287,C
Georgia,South Atlantic,10788029,"Cusseta, Georgia",1165645885,C
Georgia,South Atlantic,10788029,"Cuthbert, Georgia",1177791529,C
Georgia,South Atlantic,10788029,"Dacula, Georgia",1176674434,GA
Georgia,South Atlantic,10788029,"Dahlonega, Georgia",1172727270,C
Georgia,South Atlantic,10788029,"Daisy, Georgia",1165645961,GA
Georgia,South Atlantic,10788029,"Dallas, Georgia",1172046455,C
Georgia,South Atlantic,10788029,"Dalton, Georgia",1178637190,GA
Georgia,South Atlantic,10788029,"Damascus, Georgia",1167090579,GA
Georgia,South Atlantic,10788029,"Danielsville, Georgia",1142847134,GA
Georgia,South Atlantic,10788029,"Danville, Georgia",1166066368,C
Georgia,South Atlantic,10788029,"Darien, Georgia",1151362516,C
Georgia,South Atlantic,10788029,"Dasher, Georgia",1166066415,C
Georgia,South Atlantic,10788029,"Davisboro, Georgia",1165646211,C
Georgia,South Atlantic,10788029,"Dawson, Georgia",1165646226,C
Georgia,South Atlantic,10788029,"Dawsonville, Georgia",1173221323,C
Georgia,South Atlantic,10788029,"De Soto, Georgia",1167578712,C
Georgia,South Atlantic,10788029,"Dearing, Georgia",1166066513,GA
Georgia,South Atlantic,10788029,"Decatur, Georgia",1179004647,C
Georgia,South Atlantic,10788029,"Deepstep, Georgia",1166066547,C
Georgia,South Atlantic,10788029,"Demorest, Georgia",1173839775,GA
Georgia,South Atlantic,10788029,"Denton, Georgia",1165646719,C
Georgia,South Atlantic,10788029,"Dexter, Georgia",1166066793,C
Georgia,South Atlantic,10788029,"Dillard, Georgia",1165646903,C
Georgia,South Atlantic,10788029,"Doerun, Georgia",1165646972,Start
Georgia,South Atlantic,10788029,"Donalsonville, Georgia",1167298997,GA
Georgia,South Atlantic,10788029,"Dooling, Georgia",1166067003,GA
Georgia,South Atlantic,10788029,"Doraville, Georgia",1165647032,C
Georgia,South Atlantic,10788029,"Douglas, Georgia",1177635029,C
Georgia,South Atlantic,10788029,"Douglasville, Georgia",1175838079,C
Georgia,South Atlantic,10788029,"Du Pont, Georgia",1166067078,Start
Georgia,South Atlantic,10788029,"Dublin, Georgia",1174120968,C
Georgia,South Atlantic,10788029,"Dudley, Georgia",1165647285,C
Georgia,South Atlantic,10788029,"Duluth, Georgia",1176524296,C
Georgia,South Atlantic,10788029,"Dunwoody, Georgia",1165906617,GA
Georgia,South Atlantic,10788029,"East Dublin, Georgia",1165647627,C
Georgia,South Atlantic,10788029,"East Ellijay, Georgia",1165647634,C
Georgia,South Atlantic,10788029,"East Point, Georgia",1146424883,C
Georgia,South Atlantic,10788029,"Eastman, Georgia",1170691793,C
Georgia,South Atlantic,10788029,"Eatonton, Georgia",1179389031,GA
Georgia,South Atlantic,10788029,Echols County,16382631,Stub
Georgia,South Atlantic,10788029,"Edge Hill, Georgia",1165647791,Start
Georgia,South Atlantic,10788029,"Edison, Georgia",1165647855,C
Georgia,South Atlantic,10788029,"Elberton, Georgia",1154796349,C
Georgia,South Atlantic,10788029,"Ellaville, Georgia",1165650497,C
Georgia,South Atlantic,10788029,"Ellenton, Georgia",1166067626,Start
Georgia,South Atlantic,10788029,"Ellijay, Georgia",1177648541,C
Georgia,South Atlantic,10788029,"Emerson, Georgia",1165650659,C
Georgia,South Atlantic,10788029,"Enigma, Georgia",1166067727,GA
Georgia,South Atlantic,10788029,"Ephesus, Georgia",1176791536,C
Georgia,South Atlantic,10788029,"Eton, Georgia",1166067858,GA
Georgia,South Atlantic,10788029,"Euharlee, Georgia",1165650873,C
Georgia,South Atlantic,10788029,"Fairburn, Georgia",1172341988,C
Georgia,South Atlantic,10788029,"Fairmount, Georgia",1165746654,C
Georgia,South Atlantic,10788029,"Fargo, Georgia",1109191721,Start
Georgia,South Atlantic,10788029,"Fayetteville, Georgia",1178733028,C
Georgia,South Atlantic,10788029,"Fitzgerald, Georgia",1176402799,C
Georgia,South Atlantic,10788029,"Flemington, Georgia",1166453387,Start
Georgia,South Atlantic,10788029,"Flovilla, Georgia",1165747018,C
Georgia,South Atlantic,10788029,"Flowery Branch, Georgia",1177257969,GA
Georgia,South Atlantic,10788029,"Folkston, Georgia",1177111268,C
Georgia,South Atlantic,10788029,"Forest Park, Georgia",1177040037,C
Georgia,South Atlantic,10788029,"Forsyth, Georgia",1165747169,C
Georgia,South Atlantic,10788029,"Fort Gaines, Georgia",1177796583,C
Georgia,South Atlantic,10788029,"Fort Oglethorpe, Georgia",1165747211,C
Georgia,South Atlantic,10788029,"Fort Valley, Georgia",1165747230,C
Georgia,South Atlantic,10788029,"Franklin Springs, Georgia",1176390424,GA
Georgia,South Atlantic,10788029,"Franklin, Georgia",1157062615,C
Georgia,South Atlantic,10788029,"Funston, Georgia",1166068905,C
Georgia,South Atlantic,10788029,"Gainesville, Georgia",1178979739,C
Georgia,South Atlantic,10788029,"Garden City, Georgia",1178601576,B
Georgia,South Atlantic,10788029,"Garfield, Georgia",1165747684,Start
Georgia,South Atlantic,10788029,"Gay, Georgia",1158255427,GA
Georgia,South Atlantic,10788029,"Geneva, Georgia",1166069134,C
Georgia,South Atlantic,10788029,"Georgetown, Quitman County, Georgia",1178673898,C
Georgia,South Atlantic,10788029,"Gibson, Georgia",1165747928,C
Georgia,South Atlantic,10788029,"Gillsville, Georgia",1165747980,C
Georgia,South Atlantic,10788029,"Girard, Georgia",1166069439,Start
Georgia,South Atlantic,10788029,"Glennville, Georgia",1175294081,C
Georgia,South Atlantic,10788029,"Glenwood, Georgia",1165748126,Start
Georgia,South Atlantic,10788029,"Good Hope, Georgia",1166069552,C
Georgia,South Atlantic,10788029,"Gordon, Georgia",1165748252,Start
Georgia,South Atlantic,10788029,"Graham, Georgia",1165748349,Start
Georgia,South Atlantic,10788029,"Grantville, Georgia",1172698705,C
Georgia,South Atlantic,10788029,"Gray, Georgia",1165748585,C
Georgia,South Atlantic,10788029,"Grayson, Georgia",1174586419,C
Georgia,South Atlantic,10788029,"Greensboro, Georgia",1177213074,C
Georgia,South Atlantic,10788029,"Greenville, Georgia",1169216248,C
Georgia,South Atlantic,10788029,"Griffin, Georgia",1165018400,GA
Georgia,South Atlantic,10788029,"Grovetown, Georgia",1178412445,C
Georgia,South Atlantic,10788029,"Gumbranch, Georgia",1111378304,C
Georgia,South Atlantic,10788029,"Guyton, Georgia",1165748955,C
Georgia,South Atlantic,10788029,"Hagan, Georgia",1165748973,C
Georgia,South Atlantic,10788029,"Hahira, Georgia",1165748983,GA
Georgia,South Atlantic,10788029,"Hamilton, Georgia",1165749074,C
Georgia,South Atlantic,10788029,"Hampton, Georgia",1167199106,C
Georgia,South Atlantic,10788029,"Hapeville, Georgia",1176700609,C
Georgia,South Atlantic,10788029,"Haralson, Georgia",1166180462,C
Georgia,South Atlantic,10788029,"Harlem, Georgia",1165749233,C
Georgia,South Atlantic,10788029,"Harrison, Georgia",1166180568,C
Georgia,South Atlantic,10788029,"Hartwell, Georgia",1165749349,C
Georgia,South Atlantic,10788029,"Hawkinsville, Georgia",1165749467,C
Georgia,South Atlantic,10788029,"Hazlehurst, Georgia",1168774722,C
Georgia,South Atlantic,10788029,"Helen, Georgia",1174678901,C
Georgia,South Atlantic,10788029,"Hephzibah, Georgia",1167992229,C
Georgia,South Atlantic,10788029,"Hiawassee, Georgia",1166180936,GA
Georgia,South Atlantic,10788029,"Higgston, Georgia",1166180977,GA
Georgia,South Atlantic,10788029,"Hiltonia, Georgia",1165750103,Start
Georgia,South Atlantic,10788029,"Hinesville, Georgia",1120821072,C
Georgia,South Atlantic,10788029,"Hiram, Georgia",1165750121,C
Georgia,South Atlantic,10788029,"Hoboken, Georgia",1177112508,C
Georgia,South Atlantic,10788029,"Hogansville, Georgia",1165750157,C
Georgia,South Atlantic,10788029,"Holly Springs, Georgia",1165750248,Start
Georgia,South Atlantic,10788029,"Homeland, Georgia",1176973920,Start
Georgia,South Atlantic,10788029,"Homer, Georgia",1166181310,GA
Georgia,South Atlantic,10788029,"Homerville, Georgia",1165750307,C
Georgia,South Atlantic,10788029,"Hoschton, Georgia",1165750432,GA
Georgia,South Atlantic,10788029,"Hull, Georgia",1165750578,C
Georgia,South Atlantic,10788029,"Ideal, Georgia",1165750760,C
Georgia,South Atlantic,10788029,"Ila, Georgia",1165750768,C
Georgia,South Atlantic,10788029,"Iron City, Georgia",1166181735,C
Georgia,South Atlantic,10788029,"Irwinton, Georgia",1165750934,Start
Georgia,South Atlantic,10788029,"Ivey, Georgia",1166181774,Start
Georgia,South Atlantic,10788029,"Jackson, Georgia",1165750997,C
Georgia,South Atlantic,10788029,"Jacksonville, Georgia",1171584023,C
Georgia,South Atlantic,10788029,"Jakin, Georgia",1168039561,GA
Georgia,South Atlantic,10788029,"Jasper, Georgia",1165751083,C
Georgia,South Atlantic,10788029,"Jefferson, Georgia",1165751124,C
Georgia,South Atlantic,10788029,"Jeffersonville, Georgia",1165751142,Start
Georgia,South Atlantic,10788029,"Jenkinsburg, Georgia",1165751164,GA
Georgia,South Atlantic,10788029,"Jersey, Georgia",1171567017,C
Georgia,South Atlantic,10788029,"Jesup, Georgia",1175978822,C
Georgia,South Atlantic,10788029,"Johns Creek, Georgia",1171683007,GA
Georgia,South Atlantic,10788029,"Jonesboro, Georgia",1177370629,C
Georgia,South Atlantic,10788029,"Junction City, Georgia",1166182118,C
Georgia,South Atlantic,10788029,"Kennesaw, Georgia",1171797191,C
